,Year,Commodity Group,C03409V04104,Country,UNIT,VALUE
129700,2016,Vegetables and fruit (05),ZA,South Africa,Euro Thousand,0.0
129701,2016,Vegetables and fruit (05),ZZEU99,EU country not specified,Euro Thousand,0.0
129702,2016,Vegetables and fruit (05),ZZWORX27,Other countries,Euro Thousand,7706.0
129703,2016,"Sugar, sugar preparations and honey (06)",AT,Austria,Euro Thousand,471.0
129704,2016,"Sugar, sugar preparations and honey (06)",AU,Australia,Euro Thousand,514.0
129705,2016,"Sugar, sugar preparations and honey (06)",BE,Belgium,Euro Thousand,7052.0
129706,2016,"Sugar, sugar preparations and honey (06)",BG,Bulgaria,Euro Thousand,157.0
129707,2016,"Sugar, sugar preparations and honey (06)",BR,Brazil,Euro Thousand,17.0
129708,2016,"Sugar, sugar preparations and honey (06)",CA,Canada,Euro Thousand,1317.0
129709,2016,"Sugar, sugar preparations and honey (06)",CH,Switzerland,Euro Thousand,22.0
129710,2016,"Sugar, sugar preparations and honey (06)",CN,China,Euro Thousand,68.0
129711,2016,"Sugar, sugar preparations and honey (06)",CY,Cyprus,Euro Thousand,15.0
129712,2016,"Sugar, sugar preparations and honey (06)",CZ,Czech Republic,Euro Thousand,991.0
129713,2016,"Sugar, sugar preparations and honey (06)",DE,Germany,Euro Thousand,35508.0
129714,2016,"Sugar, sugar preparations and honey (06)",DK,Denmark,Euro Thousand,943.0
129715,2016,"Sugar, sugar preparations and honey (06)",EE,Estonia,Euro Thousand,297.0
129716,2016,"Sugar, sugar preparations and honey (06)",ES,Spain,Euro Thousand,454.0
129717,2016,"Sugar, sugar preparations and honey (06)",FI,Finland,Euro Thousand,62.0
129718,2016,"Sugar, sugar preparations and honey (06)",FR,France,Euro Thousand,30224.0
129719,2016,"Sugar, sugar preparations and honey (06)",GR,Greece,Euro Thousand,195.0
129720,2016,"Sugar, sugar preparations and honey (06)",HR,Croatia,Euro Thousand,0.0
129721,2016,"Sugar, sugar preparations and honey (06)",HU,Hungary,Euro Thousand,604.0
129722,2016,"Sugar, sugar preparations and honey (06)",IN,India,Euro Thousand,19.0
129723,2016,"Sugar, sugar preparations and honey (06)",IT,Italy,Euro Thousand,7460.0
129724,2016,"Sugar, sugar preparations and honey (06)",JP,Japan,Euro Thousand,0.0
129725,2016,"Sugar, sugar preparations and honey (06)",KR,South Korea,Euro Thousand,6.0
129726,2016,"Sugar, sugar preparations and honey (06)",LT,Lithuania,Euro Thousand,52.0
129727,2016,"Sugar, sugar preparations and honey (06)",LU,Luxembourg,Euro Thousand,0.0
129728,2016,"Sugar, sugar preparations and honey (06)",LV,Latvia,Euro Thousand,0.0
129729,2016,"Sugar, sugar preparations and honey (06)",MT,Malta,Euro Thousand,52.0
129730,2016,"Sugar, sugar preparations and honey (06)",MX,Mexico,Euro Thousand,15.0
129731,2016,"Sugar, sugar preparations and honey (06)",MY,Malaysia,Euro Thousand,4.0
129732,2016,"Sugar, sugar preparations and honey (06)",NL,Netherlands,Euro Thousand,1804.0
129733,2016,"Sugar, sugar preparations and honey (06)",NO,Norway,Euro Thousand,264.0
129734,2016,"Sugar, sugar preparations and honey (06)",PL,Poland,Euro Thousand,5540.0
129735,2016,"Sugar, sugar preparations and honey (06)",PT,Portugal,Euro Thousand,41.0
129736,2016,"Sugar, sugar preparations and honey (06)",RO,Romania,Euro Thousand,1108.0
129737,2016,"Sugar, sugar preparations and honey (06)",RU,Russia,Euro Thousand,78.0
129738,2016,"Sugar, sugar preparations and honey (06)",SA,Saudi Arabia,Euro Thousand,0.0
129739,2016,"Sugar, sugar preparations and honey (06)",SE,Sweden,Euro Thousand,340.0
129740,2016,"Sugar, sugar preparations and honey (06)",SG,Singapore,Euro Thousand,46.0
129741,2016,"Sugar, sugar preparations and honey (06)",SI,Slovenia,Euro Thousand,21.0
129742,2016,"Sugar, sugar preparations and honey (06)",SK,Slovakia,Euro Thousand,3.0
129743,2016,"Sugar, sugar preparations and honey (06)",TH,Thailand,Euro Thousand,0.0
129744,2016,"Sugar, sugar preparations and honey (06)",TR,Turkey,Euro Thousand,21.0
129745,2016,"Sugar, sugar preparations and honey (06)",TW,Taiwan,Euro Thousand,12.0
129746,2016,"Sugar, sugar preparations and honey (06)",US,USA,Euro Thousand,68694.0
129747,2016,"Sugar, sugar preparations and honey (06)",XB,Great Britain,Euro Thousand,38866.0
129748,2016,"Sugar, sugar preparations and honey (06)",XI,Northern Ireland,Euro Thousand,6016.0
129749,2016,"Sugar, sugar preparations and honey (06)",ZA,South Africa,Euro Thousand,21.0
129750,2016,"Sugar, sugar preparations and honey (06)",ZZEU99,EU country not specified,Euro Thousand,0.0
129751,2016,"Sugar, sugar preparations and honey (06)",ZZWORX27,Other countries,Euro Thousand,2777.0
129752,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",AT,Austria,Euro Thousand,21.0
129753,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",AU,Australia,Euro Thousand,1743.0
129754,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BE,Belgium,Euro Thousand,2933.0
129755,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BG,Bulgaria,Euro Thousand,380.0
129756,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",BR,Brazil,Euro Thousand,1944.0
129757,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CA,Canada,Euro Thousand,4294.0
129758,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CH,Switzerland,Euro Thousand,508.0
129759,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CN,China,Euro Thousand,527.0
129760,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CY,Cyprus,Euro Thousand,16.0
129761,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",CZ,Czech Republic,Euro Thousand,1173.0
129762,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",DE,Germany,Euro Thousand,2361.0
129763,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",DK,Denmark,Euro Thousand,311.0
129764,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",EE,Estonia,Euro Thousand,135.0
129765,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ES,Spain,Euro Thousand,2039.0
129766,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",FI,Finland,Euro Thousand,28.0
129767,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",FR,France,Euro Thousand,6878.0
129768,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",GR,Greece,Euro Thousand,26.0
129769,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",HR,Croatia,Euro Thousand,0.0
129770,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",HU,Hungary,Euro Thousand,722.0
129771,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",IN,India,Euro Thousand,405.0
129772,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",IT,Italy,Euro Thousand,1463.0
129773,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",JP,Japan,Euro Thousand,76.0
129774,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",KR,South Korea,Euro Thousand,434.0
129775,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LT,Lithuania,Euro Thousand,0.0
129776,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LU,Luxembourg,Euro Thousand,7.0
129777,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LV,Latvia,Euro Thousand,3105.0
129778,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MT,Malta,Euro Thousand,39.0
129779,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MX,Mexico,Euro Thousand,0.0
129780,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MY,Malaysia,Euro Thousand,170.0
129781,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NL,Netherlands,Euro Thousand,42611.0
129782,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NO,Norway,Euro Thousand,36.0
129783,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PL,Poland,Euro Thousand,11632.0
129784,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PT,Portugal,Euro Thousand,594.0
129785,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RO,Romania,Euro Thousand,883.0
129786,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RU,Russia,Euro Thousand,2073.0
129787,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SA,Saudi Arabia,Euro Thousand,0.0
129788,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SE,Sweden,Euro Thousand,590.0
129789,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SG,Singapore,Euro Thousand,217.0
129790,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SI,Slovenia,Euro Thousand,0.0
129791,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SK,Slovakia,Euro Thousand,0.0
129792,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TH,Thailand,Euro Thousand,86.0
129793,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TR,Turkey,Euro Thousand,642.0
129794,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TW,Taiwan,Euro Thousand,103.0
129795,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",US,USA,Euro Thousand,31964.0
129796,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XB,Great Britain,Euro Thousand,231527.0
129797,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XI,Northern Ireland,Euro Thousand,13995.0
129798,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZA,South Africa,Euro Thousand,28.0
129799,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZEU99,EU country not specified,Euro Thousand,0.0
129800,2016,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZWORX27,Other countries,Euro Thousand,5438.0
129850,2016,Miscellaneous edible products and preparations (09),AT,Austria,Euro Thousand,3693.0
129851,2016,Miscellaneous edible products and preparations (09),AU,Australia,Euro Thousand,9471.0
129852,2016,Miscellaneous edible products and preparations (09),BE,Belgium,Euro Thousand,7730.0
129853,2016,Miscellaneous edible products and preparations (09),BG,Bulgaria,Euro Thousand,91.0
129854,2016,Miscellaneous edible products and preparations (09),BR,Brazil,Euro Thousand,1276.0
129855,2016,Miscellaneous edible products and preparations (09),CA,Canada,Euro Thousand,9553.0
129856,2016,Miscellaneous edible products and preparations (09),CH,Switzerland,Euro Thousand,2577.0
129857,2016,Miscellaneous edible products and preparations (09),CN,China,Euro Thousand,611516.0
129858,2016,Miscellaneous edible products and preparations (09),CY,Cyprus,Euro Thousand,1106.0
129859,2016,Miscellaneous edible products and preparations (09),CZ,Czech Republic,Euro Thousand,2466.0
129860,2016,Miscellaneous edible products and preparations (09),DE,Germany,Euro Thousand,122576.0
129861,2016,Miscellaneous edible products and preparations (09),DK,Denmark,Euro Thousand,3025.0
129862,2016,Miscellaneous edible products and preparations (09),EE,Estonia,Euro Thousand,37.0
129863,2016,Miscellaneous edible products and preparations (09),ES,Spain,Euro Thousand,16310.0
129864,2016,Miscellaneous edible products and preparations (09),FI,Finland,Euro Thousand,714.0
129865,2016,Miscellaneous edible products and preparations (09),FR,France,Euro Thousand,60649.0
129866,2016,Miscellaneous edible products and preparations (09),GR,Greece,Euro Thousand,1780.0
129867,2016,Miscellaneous edible products and preparations (09),HR,Croatia,Euro Thousand,2.0
129868,2016,Miscellaneous edible products and preparations (09),HU,Hungary,Euro Thousand,1047.0
129869,2016,Miscellaneous edible products and preparations (09),IN,India,Euro Thousand,20.0
129870,2016,Miscellaneous edible products and preparations (09),IT,Italy,Euro Thousand,8740.0
129871,2016,Miscellaneous edible products and preparations (09),JP,Japan,Euro Thousand,1182.0
129872,2016,Miscellaneous edible products and preparations (09),KR,South Korea,Euro Thousand,4880.0
129873,2016,Miscellaneous edible products and preparations (09),LT,Lithuania,Euro Thousand,64.0
129874,2016,Miscellaneous edible products and preparations (09),LU,Luxembourg,Euro Thousand,7.0
129875,2016,Miscellaneous edible products and preparations (09),LV,Latvia,Euro Thousand,34.0
129876,2016,Miscellaneous edible products and preparations (09),MT,Malta,Euro Thousand,679.0
129877,2016,Miscellaneous edible products and preparations (09),MX,Mexico,Euro Thousand,26988.0
129878,2016,Miscellaneous edible products and preparations (09),MY,Malaysia,Euro Thousand,29357.0
129879,2016,Miscellaneous edible products and preparations (09),NL,Netherlands,Euro Thousand,166253.0
129880,2016,Miscellaneous edible products and preparations (09),NO,Norway,Euro Thousand,93.0
129881,2016,Miscellaneous edible products and preparations (09),PL,Poland,Euro Thousand,96412.0
129882,2016,Miscellaneous edible products and preparations (09),PT,Portugal,Euro Thousand,3962.0
129883,2016,Miscellaneous edible products and preparations (09),RO,Romania,Euro Thousand,1749.0
129884,2016,Miscellaneous edible products and preparations (09),RU,Russia,Euro Thousand,46887.0
129885,2016,Miscellaneous edible products and preparations (09),SA,Saudi Arabia,Euro Thousand,93498.0
129886,2016,Miscellaneous edible products and preparations (09),SE,Sweden,Euro Thousand,8430.0
129887,2016,Miscellaneous edible products and preparations (09),SG,Singapore,Euro Thousand,9437.0
129888,2016,Miscellaneous edible products and preparations (09),SI,Slovenia,Euro Thousand,286.0
129889,2016,Miscellaneous edible products and preparations (09),SK,Slovakia,Euro Thousand,205.0
129890,2016,Miscellaneous edible products and preparations (09),TH,Thailand,Euro Thousand,5217.0
129891,2016,Miscellaneous edible products and preparations (09),TR,Turkey,Euro Thousand,10875.0
129892,2016,Miscellaneous edible products and preparations (09),TW,Taiwan,Euro Thousand,19546.0
129893,2016,Miscellaneous edible products and preparations (09),US,USA,Euro Thousand,160148.0
129894,2016,Miscellaneous edible products and preparations (09),XB,Great Britain,Euro Thousand,251214.0
129895,2016,Miscellaneous edible products and preparations (09),XI,Northern Ireland,Euro Thousand,20895.0
129896,2016,Miscellaneous edible products and preparations (09),ZA,South Africa,Euro Thousand,8356.0
129897,2016,Miscellaneous edible products and preparations (09),ZZEU99,EU country not specified,Euro Thousand,0.0
129898,2016,Miscellaneous edible products and preparations (09),ZZWORX27,Other countries,Euro Thousand,485741.0
129899,2016,Beverages (11),AT,Austria,Euro Thousand,4456.0
129900,2016,Beverages (11),AU,Australia,Euro Thousand,16601.0
129901,2016,Beverages (11),BE,Belgium,Euro Thousand,6954.0
129902,2016,Beverages (11),BG,Bulgaria,Euro Thousand,9210.0
129903,2016,Beverages (11),BR,Brazil,Euro Thousand,830.0
129904,2016,Beverages (11),CA,Canada,Euro Thousand,62311.0
129905,2016,Beverages (11),CH,Switzerland,Euro Thousand,7482.0
129906,2016,Beverages (11),CN,China,Euro Thousand,5843.0
129907,2016,Beverages (11),CY,Cyprus,Euro Thousand,1645.0
129908,2016,Beverages (11),CZ,Czech Republic,Euro Thousand,18703.0
129909,2016,Beverages (11),DE,Germany,Euro Thousand,61527.0
129910,2016,Beverages (11),DK,Denmark,Euro Thousand,9170.0
129911,2016,Beverages (11),EE,Estonia,Euro Thousand,1344.0
129912,2016,Beverages (11),ES,Spain,Euro Thousand,12683.0
129913,2016,Beverages (11),FI,Finland,Euro Thousand,3244.0
129914,2016,Beverages (11),FR,France,Euro Thousand,44991.0
129915,2016,Beverages (11),GR,Greece,Euro Thousand,3393.0
129916,2016,Beverages (11),HR,Croatia,Euro Thousand,212.0
129917,2016,Beverages (11),HU,Hungary,Euro Thousand,1971.0
129918,2016,Beverages (11),IN,India,Euro Thousand,707.0
129919,2016,Beverages (11),IT,Italy,Euro Thousand,15988.0
129920,2016,Beverages (11),JP,Japan,Euro Thousand,6350.0
129921,2016,Beverages (11),KR,South Korea,Euro Thousand,3117.0
129922,2016,Beverages (11),LT,Lithuania,Euro Thousand,663.0
129923,2016,Beverages (11),LU,Luxembourg,Euro Thousand,648.0
129924,2016,Beverages (11),LV,Latvia,Euro Thousand,37593.0
129925,2016,Beverages (11),MT,Malta,Euro Thousand,332.0
129926,2016,Beverages (11),MX,Mexico,Euro Thousand,3989.0
129927,2016,Beverages (11),MY,Malaysia,Euro Thousand,351.0
129928,2016,Beverages (11),NL,Netherlands,Euro Thousand,19571.0
129929,2016,Beverages (11),NO,Norway,Euro Thousand,5554.0
129930,2016,Beverages (11),PL,Poland,Euro Thousand,28020.0
129931,2016,Beverages (11),PT,Portugal,Euro Thousand,6447.0
129932,2016,Beverages (11),RO,Romania,Euro Thousand,3623.0
129933,2016,Beverages (11),RU,Russia,Euro Thousand,7861.0
129934,2016,Beverages (11),SA,Saudi Arabia,Euro Thousand,1812.0
129935,2016,Beverages (11),SE,Sweden,Euro Thousand,9756.0
129936,2016,Beverages (11),SG,Singapore,Euro Thousand,5813.0
129937,2016,Beverages (11),SI,Slovenia,Euro Thousand,1609.0
129938,2016,Beverages (11),SK,Slovakia,Euro Thousand,173.0
129939,2016,Beverages (11),TH,Thailand,Euro Thousand,854.0
129940,2016,Beverages (11),TR,Turkey,Euro Thousand,2559.0
129941,2016,Beverages (11),TW,Taiwan,Euro Thousand,468.0
129942,2016,Beverages (11),US,USA,Euro Thousand,511980.0
129943,2016,Beverages (11),XB,Great Britain,Euro Thousand,200681.0
129944,2016,Beverages (11),XI,Northern Ireland,Euro Thousand,104518.0
129945,2016,Beverages (11),ZA,South Africa,Euro Thousand,11677.0
129946,2016,Beverages (11),ZZEU99,EU country not specified,Euro Thousand,0.0
129947,2016,Beverages (11),ZZWORX27,Other countries,Euro Thousand,32644.0
132643,2017,Live animals except fish etc. (00),AT,Austria,Euro Thousand,332.0
132644,2017,Live animals except fish etc. (00),AU,Australia,Euro Thousand,27525.0
132645,2017,Live animals except fish etc. (00),BE,Belgium,Euro Thousand,1079.0
132646,2017,Live animals except fish etc. (00),BG,Bulgaria,Euro Thousand,384.0
132647,2017,Live animals except fish etc. (00),BR,Brazil,Euro Thousand,2.0
132648,2017,Live animals except fish etc. (00),CA,Canada,Euro Thousand,26.0
132649,2017,Live animals except fish etc. (00),CH,Switzerland,Euro Thousand,296.0
132650,2017,Live animals except fish etc. (00),CN,China,Euro Thousand,781.0
132651,2017,Live animals except fish etc. (00),CY,Cyprus,Euro Thousand,0.0
132652,2017,Live animals except fish etc. (00),CZ,Czech Republic,Euro Thousand,138.0
132653,2017,Live animals except fish etc. (00),DE,Germany,Euro Thousand,1409.0
132654,2017,Live animals except fish etc. (00),DK,Denmark,Euro Thousand,346.0
132655,2017,Live animals except fish etc. (00),EE,Estonia,Euro Thousand,0.0
132656,2017,Live animals except fish etc. (00),ES,Spain,Euro Thousand,14014.0
132657,2017,Live animals except fish etc. (00),FI,Finland,Euro Thousand,0.0
132658,2017,Live animals except fish etc. (00),FR,France,Euro Thousand,8090.0
132659,2017,Live animals except fish etc. (00),GR,Greece,Euro Thousand,521.0
132660,2017,Live animals except fish etc. (00),HR,Croatia,Euro Thousand,0.0
132661,2017,Live animals except fish etc. (00),HU,Hungary,Euro Thousand,3010.0
132662,2017,Live animals except fish etc. (00),IN,India,Euro Thousand,41.0
132663,2017,Live animals except fish etc. (00),IT,Italy,Euro Thousand,14563.0
132664,2017,Live animals except fish etc. (00),JP,Japan,Euro Thousand,545.0
132665,2017,Live animals except fish etc. (00),KR,South Korea,Euro Thousand,7.0
132666,2017,Live animals except fish etc. (00),LT,Lithuania,Euro Thousand,37.0
132667,2017,Live animals except fish etc. (00),LU,Luxembourg,Euro Thousand,0.0
132668,2017,Live animals except fish etc. (00),LV,Latvia,Euro Thousand,0.0
132669,2017,Live animals except fish etc. (00),MT,Malta,Euro Thousand,0.0
132670,2017,Live animals except fish etc. (00),MX,Mexico,Euro Thousand,0.0
132671,2017,Live animals except fish etc. (00),MY,Malaysia,Euro Thousand,0.0
132672,2017,Live animals except fish etc. (00),NL,Netherlands,Euro Thousand,4715.0
132673,2017,Live animals except fish etc. (00),NO,Norway,Euro Thousand,153.0
132674,2017,Live animals except fish etc. (00),PL,Poland,Euro Thousand,281.0
132675,2017,Live animals except fish etc. (00),PT,Portugal,Euro Thousand,0.0
132676,2017,Live animals except fish etc. (00),RO,Romania,Euro Thousand,130.0
132677,2017,Live animals except fish etc. (00),RU,Russia,Euro Thousand,900.0
132678,2017,Live animals except fish etc. (00),SA,Saudi Arabia,Euro Thousand,2.0
132679,2017,Live animals except fish etc. (00),SE,Sweden,Euro Thousand,482.0
132680,2017,Live animals except fish etc. (00),SG,Singapore,Euro Thousand,250.0
132681,2017,Live animals except fish etc. (00),SI,Slovenia,Euro Thousand,33.0
132682,2017,Live animals except fish etc. (00),SK,Slovakia,Euro Thousand,123.0
132683,2017,Live animals except fish etc. (00),TH,Thailand,Euro Thousand,1.0
132684,2017,Live animals except fish etc. (00),TR,Turkey,Euro Thousand,23840.0
132685,2017,Live animals except fish etc. (00),TW,Taiwan,Euro Thousand,0.0
132686,2017,Live animals except fish etc. (00),US,USA,Euro Thousand,10819.0
132687,2017,Live animals except fish etc. (00),XB,Great Britain,Euro Thousand,240451.0
132688,2017,Live animals except fish etc. (00),XI,Northern Ireland,Euro Thousand,82102.0
132689,2017,Live animals except fish etc. (00),ZA,South Africa,Euro Thousand,2286.0
132690,2017,Live animals except fish etc. (00),ZZEU99,EU country not specified,Euro Thousand,6.0
132691,2017,Live animals except fish etc. (00),ZZWORX27,Other countries,Euro Thousand,566.0
132692,2017,Meat and meat preparations (01),AT,Austria,Euro Thousand,4229.0
132693,2017,Meat and meat preparations (01),AU,Australia,Euro Thousand,16514.0
132694,2017,Meat and meat preparations (01),BE,Belgium,Euro Thousand,83214.0
132695,2017,Meat and meat preparations (01),BG,Bulgaria,Euro Thousand,1332.0
132696,2017,Meat and meat preparations (01),BR,Brazil,Euro Thousand,59.0
132697,2017,Meat and meat preparations (01),CA,Canada,Euro Thousand,12637.0
132698,2017,Meat and meat preparations (01),CH,Switzerland,Euro Thousand,47071.0
132699,2017,Meat and meat preparations (01),CN,China,Euro Thousand,187449.0
132700,2017,Meat and meat preparations (01),CY,Cyprus,Euro Thousand,442.0
132701,2017,Meat and meat preparations (01),CZ,Czech Republic,Euro Thousand,30243.0
132702,2017,Meat and meat preparations (01),DE,Germany,Euro Thousand,206931.0
132703,2017,Meat and meat preparations (01),DK,Denmark,Euro Thousand,95325.0
132704,2017,Meat and meat preparations (01),EE,Estonia,Euro Thousand,868.0
132705,2017,Meat and meat preparations (01),ES,Spain,Euro Thousand,73606.0
132706,2017,Meat and meat preparations (01),FI,Finland,Euro Thousand,7182.0
132707,2017,Meat and meat preparations (01),FR,France,Euro Thousand,356423.0
132708,2017,Meat and meat preparations (01),GR,Greece,Euro Thousand,461.0
132709,2017,Meat and meat preparations (01),HR,Croatia,Euro Thousand,129.0
132710,2017,Meat and meat preparations (01),HU,Hungary,Euro Thousand,2771.0
132711,2017,Meat and meat preparations (01),IN,India,Euro Thousand,0.0
132712,2017,Meat and meat preparations (01),IT,Italy,Euro Thousand,194513.0
132713,2017,Meat and meat preparations (01),JP,Japan,Euro Thousand,33094.0
132714,2017,Meat and meat preparations (01),KR,South Korea,Euro Thousand,8294.0
132715,2017,Meat and meat preparations (01),LT,Lithuania,Euro Thousand,1231.0
132716,2017,Meat and meat preparations (01),LU,Luxembourg,Euro Thousand,4035.0
132717,2017,Meat and meat preparations (01),LV,Latvia,Euro Thousand,61.0
132718,2017,Meat and meat preparations (01),MT,Malta,Euro Thousand,8060.0
132719,2017,Meat and meat preparations (01),MX,Mexico,Euro Thousand,0.0
132720,2017,Meat and meat preparations (01),MY,Malaysia,Euro Thousand,0.0
132721,2017,Meat and meat preparations (01),NL,Netherlands,Euro Thousand,214908.0
132722,2017,Meat and meat preparations (01),NO,Norway,Euro Thousand,668.0
132723,2017,Meat and meat preparations (01),PL,Poland,Euro Thousand,17765.0
132724,2017,Meat and meat preparations (01),PT,Portugal,Euro Thousand,20126.0
132725,2017,Meat and meat preparations (01),RO,Romania,Euro Thousand,511.0
132726,2017,Meat and meat preparations (01),RU,Russia,Euro Thousand,0.0
132727,2017,Meat and meat preparations (01),SA,Saudi Arabia,Euro Thousand,619.0
132728,2017,Meat and meat preparations (01),SE,Sweden,Euro Thousand,134189.0
132729,2017,Meat and meat preparations (01),SG,Singapore,Euro Thousand,3735.0
132730,2017,Meat and meat preparations (01),SI,Slovenia,Euro Thousand,205.0
132731,2017,Meat and meat preparations (01),SK,Slovakia,Euro Thousand,771.0
132732,2017,Meat and meat preparations (01),TH,Thailand,Euro Thousand,146.0
132733,2017,Meat and meat preparations (01),TR,Turkey,Euro Thousand,164.0
132734,2017,Meat and meat preparations (01),TW,Taiwan,Euro Thousand,307.0
132735,2017,Meat and meat preparations (01),US,USA,Euro Thousand,26757.0
132736,2017,Meat and meat preparations (01),XB,Great Britain,Euro Thousand,1633568.0
132737,2017,Meat and meat preparations (01),XI,Northern Ireland,Euro Thousand,294304.0
132738,2017,Meat and meat preparations (01),ZA,South Africa,Euro Thousand,32406.0
132739,2017,Meat and meat preparations (01),ZZEU99,EU country not specified,Euro Thousand,0.0
132740,2017,Meat and meat preparations (01),ZZWORX27,Other countries,Euro Thousand,85955.0
132741,2017,Dairy products and birds eggs (02),AT,Austria,Euro Thousand,8680.0
132742,2017,Dairy products and birds eggs (02),AU,Australia,Euro Thousand,4478.0
132743,2017,Dairy products and birds eggs (02),BE,Belgium,Euro Thousand,145871.0
132744,2017,Dairy products and birds eggs (02),BG,Bulgaria,Euro Thousand,170.0
132745,2017,Dairy products and birds eggs (02),BR,Brazil,Euro Thousand,0.0
132746,2017,Dairy products and birds eggs (02),CA,Canada,Euro Thousand,2815.0
132747,2017,Dairy products and birds eggs (02),CH,Switzerland,Euro Thousand,519.0
132748,2017,Dairy products and birds eggs (02),CN,China,Euro Thousand,46015.0
132749,2017,Dairy products and birds eggs (02),CY,Cyprus,Euro Thousand,1558.0
132750,2017,Dairy products and birds eggs (02),CZ,Czech Republic,Euro Thousand,2207.0
132751,2017,Dairy products and birds eggs (02),DE,Germany,Euro Thousand,227065.0
132752,2017,Dairy products and birds eggs (02),DK,Denmark,Euro Thousand,9397.0
132753,2017,Dairy products and birds eggs (02),EE,Estonia,Euro Thousand,19.0
132754,2017,Dairy products and birds eggs (02),ES,Spain,Euro Thousand,38393.0
132755,2017,Dairy products and birds eggs (02),FI,Finland,Euro Thousand,57.0
132756,2017,Dairy products and birds eggs (02),FR,France,Euro Thousand,133534.0
132757,2017,Dairy products and birds eggs (02),GR,Greece,Euro Thousand,14548.0
132758,2017,Dairy products and birds eggs (02),HR,Croatia,Euro Thousand,0.0
132759,2017,Dairy products and birds eggs (02),HU,Hungary,Euro Thousand,1291.0
132760,2017,Dairy products and birds eggs (02),IN,India,Euro Thousand,907.0
132761,2017,Dairy products and birds eggs (02),IT,Italy,Euro Thousand,21135.0
132762,2017,Dairy products and birds eggs (02),JP,Japan,Euro Thousand,26698.0
132763,2017,Dairy products and birds eggs (02),KR,South Korea,Euro Thousand,2480.0
132764,2017,Dairy products and birds eggs (02),LT,Lithuania,Euro Thousand,249.0
132765,2017,Dairy products and birds eggs (02),LU,Luxembourg,Euro Thousand,0.0
132766,2017,Dairy products and birds eggs (02),LV,Latvia,Euro Thousand,0.0
132767,2017,Dairy products and birds eggs (02),MT,Malta,Euro Thousand,4077.0
132768,2017,Dairy products and birds eggs (02),MX,Mexico,Euro Thousand,438.0
132769,2017,Dairy products and birds eggs (02),MY,Malaysia,Euro Thousand,13688.0
132770,2017,Dairy products and birds eggs (02),NL,Netherlands,Euro Thousand,317810.0
132771,2017,Dairy products and birds eggs (02),NO,Norway,Euro Thousand,492.0
132772,2017,Dairy products and birds eggs (02),PL,Poland,Euro Thousand,10158.0
